25
48
2
12
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
0,214,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,231,232,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,234,0
0,246,247,248,189,189,189,189,189,189,189,189,189,189,189,189,189,189,55,189,189,189,189,250,0
0,0,0,248,189,189,189,189,189,189,189,189,189,189,56,189,189,189,189,189,189,189,189,250,0
214,215,0,248,189,189,189,189,189,56,189,189,189,189,189,189,189,189,189,189,189,189,189,250,0
230,231,0,248,55,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250,0
246,247,0,248,189,189,189,189,56,189,55,189,189,189,189,189,189,189,189,189,189,189,189,250,0
0,0,0,248,189,55,189,189,189,189,189,189,189,55,189,189,189,189,189,189,189,189,189,250,0
0,0,0,248,189,189,189,189,189,189,189,189,189,55,189,189,189,189,189,189,189,189,56,250,0
233,233,233,252,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,55,189,189,189,250,0
0,0,228,0,56,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250,0
0,0,0,0,188,189,189,189,189,189,189,189,56,189,189,189,189,189,189,189,189,56,189,250,0
0,0,0,0,188,189,56,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250,0
0,0,228,0,188,189,189,189,189,235,265,265,265,265,265,265,265,265,265,265,265,265,265,266,0
265,265,265,265,236,189,189,189,189,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
0,0,0,0,248,189,189,189,189,250,0,0,0,244,0,244,244,0,0,244,0,0,0,228,0
0,0,0,0,248,189,189,189,189,250,0,0,0,0,244,0,0,0,244,0,0,0,0,0,228
0,232,233,233,252,189,189,189,189,251,233,233,233,233,233,233,233,233,233,233,233,234,0,0,228
0,248,189,189,189,189,189,189,189,189,189,189,189,189,189,189,56,189,189,189,56,250,0,228,0
0,248,189,189,189,189,189,189,189,189,189,189,55,55,189,189,189,189,189,189,189,250,0,0,0
0,248,189,56,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250,0,0,0
0,248,189,189,189,189,189,189,189,56,189,189,189,189,189,189,189,189,189,189,189,251,233,233,234
0,248,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,56,189,189,189,189,56,250
0,248,56,189,189,189,189,189,189,189,189,189,189,189,56,189,189,189,189,189,189,189,189,189,250
0,248,189,189,189,189,189,56,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250
0,248,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250
0,248,189,189,189,189,189,189,189,189,55,189,189,189,189,189,189,189,189,189,189,55,189,189,250
0,248,189,189,55,189,189,189,189,189,189,189,189,189,189,189,189,55,55,189,189,189,189,189,250
0,248,189,189,189,189,189,189,55,189,189,189,189,189,189,189,189,189,189,189,189,189,189,235,266
0,248,189,55,189,189,189,189,189,189,189,189,189,189,189,56,189,189,189,189,189,189,189,250,0
0,264,265,265,265,265,265,265,236,189,189,189,235,265,265,265,265,265,236,189,189,189,189,250,0
0,0,0,0,0,0,0,0,248,189,189,189,250,0,0,0,0,0,248,189,189,189,189,250,0
0,0,0,48,48,48,0,0,248,189,189,189,250,0,182,183,184,0,248,189,189,189,189,250,0
0,232,233,233,233,233,233,233,252,189,189,189,250,0,198,199,200,0,248,189,189,189,189,250,0
0,248,189,189,189,189,189,55,189,189,189,189,250,0,0,0,0,0,248,189,189,189,189,250,0
0,248,189,56,189,189,189,189,189,189,189,189,251,233,233,233,233,233,252,189,189,189,55,250,0
0,248,189,189,189,189,56,189,189,189,189,189,189,55,55,189,189,189,189,189,189,189,189,250,0
0,248,55,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250,0
0,248,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,56,189,251,233
0,248,189,189,189,189,189,189,189,56,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
0,248,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,95
0,248,189,189,189,189,189,189,189,189,56,189,189,189,189,189,55,189,189,189,189,189,189,235,265
0,248,189,189,56,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,55,55,250,0
0,248,189,56,189,189,189,189,55,189,189,189,55,189,189,189,189,189,235,266,266,266,266,266,0
0,248,189,189,189,189,189,55,189,189,189,189,189,189,189,189,189,189,250,0,0,0,0,0,0
0,248,189,189,189,189,189,189,189,189,189,189,189,189,55,189,189,189,250,0,0,244,0,0,0
0,264,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,266,0,0,244,0,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
