20
15
3
3
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
161,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,163
177,244,0,0,0,0,92,0,228,0,0,0,153,0,0,0,0,0,0,179
177,0,0,0,0,92,93,92,0,0,0,0,0,0,218,0,0,0,0,179
177,0,0,0,0,0,92,0,0,0,0,0,0,0,185,0,0,0,0,179
177,0,149,0,0,0,0,0,0,0,0,0,0,0,201,170,170,171,0,179
177,0,0,0,0,0,0,0,0,0,0,0,0,88,89,0,0,187,0,179
177,228,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,187,0,179
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,179
177,0,182,183,184,0,0,0,0,0,0,0,0,0,169,186,0,187,0,179
177,0,198,199,200,0,0,0,0,0,0,0,0,0,201,170,170,203,0,179
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
193,194,194,194,181,0,0,149,0,0,0,0,230,231,0,0,172,174,0,179
164,164,164,164,193,181,0,0,0,0,0,0,246,247,0,0,204,206,0,179
164,164,164,164,164,193,181,0,0,244,0,0,0,0,0,0,0,0,0,179
164,164,164,164,164,164,193,194,194,194,194,194,194,194,194,194,194,194,194,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,96,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,72,73,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,214,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
