15
13
3
3
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178
161,162,162,162,162,162,162,162,162,162,162,162,162,162,163
177,0,245,0,0,0,0,0,0,0,71,0,0,0,179
177,0,0,0,0,0,0,0,0,0,0,0,228,0,179
177,0,0,95,0,0,0,0,0,0,0,0,0,0,179
177,0,0,0,0,0,0,0,0,0,0,0,0,0,179
177,0,0,0,0,229,0,0,0,0,0,0,0,0,179
177,0,93,0,0,0,0,0,0,0,0,0,0,153,179
177,0,0,0,0,0,0,0,0,0,0,0,0,0,179
177,0,0,0,0,0,0,0,245,0,0,0,229,0,179
177,0,0,270,0,0,93,0,0,0,93,0,0,0,179
177,0,0,0,0,0,0,0,0,230,231,0,0,0,179
177,0,229,0,0,0,0,0,228,246,247,0,0,0,179
193,194,194,194,194,194,194,194,194,194,194,194,194,194,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,254,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,214,215,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
